mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,45.0,93.0,0.484,16.0,41.0,0.39,16.0,22.0,0.727,15.0,31.0,46.0,31.0,9.0,12.0,17.0,21.0,122.0,,,0.594,0.57,0.441,0.237,31.9,66.0,48.9,68.9,8.8,17.1,14.2,100.0,118.8,110.1,,,12.0,26.0,0.75,9.0,20.0,1.0,6.0,7.0,1.0,5.0,9.0,12.0,8.0,4.0,5.0,6.0,4.0,39.0,25.5,12.0,0.875,0.875,0.769,2.0,13.9,28.9,19.3,36.5,7.1,10.8,23.0,35.0,139.0,117.0,WAS,122,1,0,240.0,240.0,46.0,95.0,0.484,5.0,25.0,0.2,16.0,27.0,0.593,16.0,32.0,48.0,34.0,11.0,6.0,15.0,23.0,113.0,,,0.529,0.511,0.263,0.284,34.0,68.1,51.1,73.9,10.7,11.5,12.3,100.0,110.1,118.8,,,22.0,39.0,0.564,3.0,6.0,0.5,9.0,13.0,1.0,7.0,9.0,16.0,12.0,4.0,2.0,5.0,5.0,56.0,43.1,4.0,0.648,0.615,1.0,4.0,18.5,28.6,21.1,53.2,5.8,5.6,42.0,50.7,129.0,126.0,DEN,113,0,2025,2024-12-07,True
240.0,240.0,56.0,89.0,0.629,12.0,27.0,0.444,17.0,24.0,0.708,7.0,36.0,43.0,43.0,9.0,5.0,20.0,22.0,141.0,,,0.708,0.697,0.303,0.27,21.2,65.5,48.9,76.8,8.5,8.2,16.7,100.0,132.6,104.4,,,17.0,29.0,1.0,3.0,6.0,1.0,11.0,13.0,1.0,3.0,11.0,14.0,11.0,3.0,2.0,4.0,4.0,48.0,43.9,34.0,1.25,1.25,0.667,0.833,12.4,34.5,21.8,34.6,3.9,8.7,50.0,43.2,242.0,117.0,DEN,141,0,1,240.0,240.0,41.0,101.0,0.406,9.0,40.0,0.225,20.0,27.0,0.741,19.0,26.0,45.0,26.0,12.0,2.0,12.0,22.0,111.0,,,0.492,0.45,0.396,0.267,34.5,78.8,51.1,63.4,11.3,3.2,9.6,100.0,104.4,132.6,,,7.0,20.0,0.667,3.0,9.0,0.4,4.0,6.0,1.0,7.0,4.0,10.0,10.0,5.0,1.0,4.0,5.0,20.0,16.8,-5.0,0.673,0.667,1.0,0.545,27.5,70.7,28.7,41.6,6.7,18.8,25.0,37.3,150.0,138.0,ATL,111,1,2025,2024-12-08,True
240.0,240.0,41.0,101.0,0.406,9.0,40.0,0.225,20.0,27.0,0.741,19.0,26.0,45.0,26.0,12.0,2.0,12.0,22.0,111.0,,,0.492,0.45,0.396,0.267,34.5,78.8,51.1,63.4,11.3,3.2,9.6,100.0,104.4,132.6,,,7.0,20.0,0.667,3.0,9.0,0.4,4.0,6.0,1.0,7.0,4.0,10.0,10.0,5.0,1.0,4.0,5.0,20.0,16.8,-5.0,0.673,0.667,1.0,0.545,27.5,70.7,28.7,41.6,6.7,18.8,25.0,37.3,150.0,138.0,ATL,111,1,0,240.0,240.0,56.0,89.0,0.629,12.0,27.0,0.444,17.0,24.0,0.708,7.0,36.0,43.0,43.0,9.0,5.0,20.0,22.0,141.0,,,0.708,0.697,0.303,0.27,21.2,65.5,48.9,76.8,8.5,8.2,16.7,100.0,132.6,104.4,,,17.0,29.0,1.0,3.0,6.0,1.0,11.0,13.0,1.0,3.0,11.0,14.0,11.0,3.0,2.0,4.0,4.0,48.0,43.9,34.0,1.25,1.25,0.667,0.833,12.4,34.5,21.8,34.6,3.9,8.7,50.0,43.2,242.0,117.0,DEN,141,0,2025,2024-12-08,False
240.0,240.0,43.0,92.0,0.467,9.0,36.0,0.25,13.0,14.0,0.929,10.0,46.0,56.0,25.0,8.0,5.0,16.0,15.0,108.0,,,0.55,0.516,0.391,0.152,23.3,95.8,61.5,58.1,7.8,15.6,14.0,100.0,105.4,97.6,,,13.0,28.0,1.0,3.0,12.0,0.667,5.0,6.0,1.0,3.0,11.0,12.0,14.0,3.0,2.0,6.0,4.0,31.0,23.5,21.0,1.0,1.0,0.7,1.0,33.0,73.9,54.6,50.0,5.0,9.1,100.0,46.8,206.0,104.0,PHI,108,0,1,240.0,240.0,35.0,86.0,0.407,19.0,54.0,0.352,11.0,12.0,0.917,2.0,33.0,35.0,29.0,9.0,3.0,15.0,18.0,100.0,,,0.548,0.517,0.628,0.14,4.2,76.7,38.5,82.9,8.8,5.4,14.1,100.0,97.6,105.4,,,10.0,21.0,0.571,6.0,14.0,0.6,4.0,5.0,1.0,1.0,7.0,8.0,11.0,4.0,1.0,5.0,4.0,30.0,17.4,13.0,0.786,0.786,1.0,0.571,3.5,27.1,14.6,57.3,11.1,4.5,33.3,40.4,127.0,114.0,CHI,100,1,2025,2024-12-08,True
240.0,240.0,35.0,86.0,0.407,19.0,54.0,0.352,11.0,12.0,0.917,2.0,33.0,35.0,29.0,9.0,3.0,15.0,18.0,100.0,,,0.548,0.517,0.628,0.14,4.2,76.7,38.5,82.9,8.8,5.4,14.1,100.0,97.6,105.4,,,10.0,21.0,0.571,6.0,14.0,0.6,4.0,5.0,1.0,1.0,7.0,8.0,11.0,4.0,1.0,5.0,4.0,30.0,17.4,13.0,0.786,0.786,1.0,0.571,3.5,27.1,14.6,57.3,11.1,4.5,33.3,40.4,127.0,114.0,CHI,100,1,0,240.0,240.0,43.0,92.0,0.467,9.0,36.0,0.25,13.0,14.0,0.929,10.0,46.0,56.0,25.0,8.0,5.0,16.0,15.0,108.0,,,0.55,0.516,0.391,0.152,23.3,95.8,61.5,58.1,7.8,15.6,14.0,100.0,105.4,97.6,,,13.0,28.0,1.0,3.0,12.0,0.667,5.0,6.0,1.0,3.0,11.0,12.0,14.0,3.0,2.0,6.0,4.0,31.0,23.5,21.0,1.0,1.0,0.7,1.0,33.0,73.9,54.6,50.0,5.0,9.1,100.0,46.8,206.0,104.0,PHI,108,0,2025,2024-12-08,False
240.0,240.0,36.0,79.0,0.456,19.0,42.0,0.452,15.0,20.0,0.75,7.0,32.0,39.0,22.0,6.0,8.0,16.0,18.0,106.0,,,0.604,0.576,0.532,0.253,18.4,69.6,46.4,61.1,6.3,16.3,15.4,100.0,111.6,120.1,,,10.0,19.0,1.0,5.0,9.0,1.0,4.0,5.0,1.0,3.0,8.0,11.0,6.0,2.0,3.0,6.0,4.0,27.0,17.2,3.0,1.5,1.5,1.0,1.333,10.2,30.0,16.9,34.4,2.8,9.4,29.6,32.7,300.0,129.0,MIN,106,0,1,240.0,240.0,42.0,90.0,0.467,16.0,41.0,0.39,14.0,20.0,0.7,14.0,31.0,45.0,28.0,8.0,6.0,13.0,20.0,114.0,,,0.577,0.556,0.456,0.222,30.4,81.6,53.6,66.7,8.4,16.2,11.6,100.0,120.1,111.6,,,10.0,18.0,0.75,7.0,13.0,1.0,9.0,11.0,0.818,5.0,6.0,9.0,8.0,3.0,3.0,3.0,5.0,30.0,24.6,17.0,0.75,0.75,0.8,0.611,24.5,31.1,24.2,35.9,4.4,10.8,37.5,33.9,169.0,120.0,GSW,114,1,2025,2024-12-08,False
240.0,240.0,42.0,90.0,0.467,16.0,41.0,0.39,14.0,20.0,0.7,14.0,31.0,45.0,28.0,8.0,6.0,13.0,20.0,114.0,,,0.577,0.556,0.456,0.222,30.4,81.6,53.6,66.7,8.4,16.2,11.6,100.0,120.1,111.6,,,10.0,18.0,0.75,7.0,13.0,1.0,9.0,11.0,0.818,5.0,6.0,9.0,8.0,3.0,3.0,3.0,5.0,30.0,24.6,17.0,0.75,0.75,0.8,0.611,24.5,31.1,24.2,35.9,4.4,10.8,37.5,33.9,169.0,120.0,GSW,114,1,0,240.0,240.0,36.0,79.0,0.456,19.0,42.0,0.452,15.0,20.0,0.75,7.0,32.0,39.0,22.0,6.0,8.0,16.0,18.0,106.0,,,0.604,0.576,0.532,0.253,18.4,69.6,46.4,61.1,6.3,16.3,15.4,100.0,111.6,120.1,,,10.0,19.0,1.0,5.0,9.0,1.0,4.0,5.0,1.0,3.0,8.0,11.0,6.0,2.0,3.0,6.0,4.0,27.0,17.2,3.0,1.5,1.5,1.0,1.333,10.2,30.0,16.9,34.4,2.8,9.4,29.6,32.7,300.0,129.0,MIN,106,0,2025,2024-12-08,True
240.0,240.0,40.0,78.0,0.513,14.0,29.0,0.483,19.0,26.0,0.731,10.0,35.0,45.0,24.0,11.0,3.0,25.0,18.0,113.0,,,0.632,0.603,0.372,0.333,27.8,92.1,60.8,60.0,10.8,6.5,21.8,100.0,110.9,107.0,,,9.0,18.0,0.75,4.0,9.0,1.0,4.0,7.0,1.0,2.0,14.0,14.0,9.0,2.0,1.0,5.0,5.0,26.0,17.2,8.0,1.0,1.0,0.75,1.75,34.0,71.5,36.7,41.7,6.0,5.1,37.2,26.8,158.0,114.0,CHO,113,0,1,240.0,240.0,42.0,82.0,0.512,12.0,36.0,0.333,13.0,15.0,0.867,3.0,26.0,29.0,23.0,9.0,7.0,17.0,19.0,109.0,,,0.615,0.585,0.439,0.183,7.9,72.2,39.2,54.8,8.8,14.3,16.1,100.0,107.0,110.9,,,14.0,19.0,1.0,3.0,9.0,0.75,3.0,3.0,1.0,1.0,10.0,11.0,8.0,2.0,3.0,4.0,4.0,30.0,29.8,4.0,1.071,1.071,0.818,2.0,4.1,39.1,20.9,69.9,5.0,8.0,40.5,35.0,200.0,115.0,IND,109,1,2025,2024-12-08,True
240.0,240.0,42.0,82.0,0.512,12.0,36.0,0.333,13.0,15.0,0.867,3.0,26.0,29.0,23.0,9.0,7.0,17.0,19.0,109.0,,,0.615,0.585,0.439,0.183,7.9,72.2,39.2,54.8,8.8,14.3,16.1,100.0,107.0,110.9,,,14.0,19.0,1.0,3.0,9.0,0.75,3.0,3.0,1.0,1.0,10.0,11.0,8.0,2.0,3.0,4.0,4.0,30.0,29.8,4.0,1.071,1.071,0.818,2.0,4.1,39.1,20.9,69.9,5.0,8.0,40.5,35.0,200.0,115.0,IND,109,1,0,240.0,240.0,40.0,78.0,0.513,14.0,29.0,0.483,19.0,26.0,0.731,10.0,35.0,45.0,24.0,11.0,3.0,25.0,18.0,113.0,,,0.632,0.603,0.372,0.333,27.8,92.1,60.8,60.0,10.8,6.5,21.8,100.0,110.9,107.0,,,9.0,18.0,0.75,4.0,9.0,1.0,4.0,7.0,1.0,2.0,14.0,14.0,9.0,2.0,1.0,5.0,5.0,26.0,17.2,8.0,1.0,1.0,0.75,1.75,34.0,71.5,36.7,41.7,6.0,5.1,37.2,26.8,158.0,114.0,CHO,113,0,2025,2024-12-08,False
240.0,240.0,40.0,82.0,0.488,15.0,41.0,0.366,22.0,26.0,0.846,12.0,38.0,50.0,23.0,4.0,4.0,15.0,16.0,117.0,,,0.626,0.579,0.5,0.317,31.6,84.4,60.2,57.5,4.2,6.9,13.8,100.0,122.4,110.9,,,9.0,20.0,1.0,5.0,13.0,0.5,8.0,8.0,1.0,3.0,10.0,12.0,6.0,1.0,2.0,4.0,4.0,31.0,20.5,13.0,0.799,1.0,1.0,1.0,12.7,32.2,23.3,24.1,2.8,4.4,27.1,32.9,157.0,117.0,HOU,117,0,1,240.0,240.0,41.0,92.0,0.446,11.0,34.0,0.324,13.0,16.0,0.813,7.0,26.0,33.0,21.0,11.0,3.0,8.0,24.0,106.0,,,0.535,0.505,0.37,0.174,15.6,68.4,39.8,51.2,11.5,7.3,7.5,100.0,110.9,122.4,,,9.0,18.0,1.0,5.0,10.0,0.5,6.0,7.0,1.0,3.0,9.0,12.0,6.0,5.0,2.0,2.0,5.0,22.0,19.8,-1.0,1.0,1.0,0.769,0.389,10.0,31.1,19.0,25.0,11.4,9.8,33.3,29.7,200.0,130.0,LAC,106,1,2025,2024-12-08,True
240.0,240.0,41.0,92.0,0.446,11.0,34.0,0.324,13.0,16.0,0.813,7.0,26.0,33.0,21.0,11.0,3.0,8.0,24.0,106.0,,,0.535,0.505,0.37,0.174,15.6,68.4,39.8,51.2,11.5,7.3,7.5,100.0,110.9,122.4,,,9.0,18.0,1.0,5.0,10.0,0.5,6.0,7.0,1.0,3.0,9.0,12.0,6.0,5.0,2.0,2.0,5.0,22.0,19.8,-1.0,1.0,1.0,0.769,0.389,10.0,31.1,19.0,25.0,11.4,9.8,33.3,29.7,200.0,130.0,LAC,106,1,0,240.0,240.0,40.0,82.0,0.488,15.0,41.0,0.366,22.0,26.0,0.846,12.0,38.0,50.0,23.0,4.0,4.0,15.0,16.0,117.0,,,0.626,0.579,0.5,0.317,31.6,84.4,60.2,57.5,4.2,6.9,13.8,100.0,122.4,110.9,,,9.0,20.0,1.0,5.0,13.0,0.5,8.0,8.0,1.0,3.0,10.0,12.0,6.0,1.0,2.0,4.0,4.0,31.0,20.5,13.0,0.799,1.0,1.0,1.0,12.7,32.2,23.3,24.1,2.8,4.4,27.1,32.9,157.0,117.0,HOU,117,0,2025,2024-12-08,False
240.0,240.0,35.0,84.0,0.417,9.0,36.0,0.25,19.0,21.0,0.905,12.0,37.0,49.0,17.0,4.0,3.0,18.0,19.0,98.0,,,0.526,0.47,0.429,0.25,27.3,82.2,55.1,48.6,4.2,6.1,16.2,100.0,103.2,112.7,,,7.0,15.0,1.0,2.0,7.0,0.667,6.0,6.0,1.0,7.0,12.0,19.0,4.0,1.0,1.0,3.0,6.0,19.0,13.5,9.0,1.0,1.0,0.667,1.0,41.4,40.5,41.0,100.0,2.4,6.6,31.8,32.8,205.0,120.0,POR,98,0,1,240.0,240.0,38.0,83.0,0.458,13.0,34.0,0.382,18.0,21.0,0.857,8.0,32.0,40.0,25.0,14.0,7.0,11.0,20.0,107.0,,,0.58,0.536,0.41,0.253,17.8,72.7,44.9,65.8,14.7,14.6,10.7,100.0,112.7,103.2,,,10.0,21.0,0.692,5.0,10.0,0.6,9.0,9.0,1.0,3.0,9.0,11.0,14.0,4.0,5.0,2.0,4.0,30.0,28.2,31.0,0.829,0.833,1.0,0.667,20.2,34.8,20.4,79.0,6.1,38.0,100.0,37.5,171.0,117.0,LAL,107,1,2025,2024-12-08,False
240.0,240.0,38.0,83.0,0.458,13.0,34.0,0.382,18.0,21.0,0.857,8.0,32.0,40.0,25.0,14.0,7.0,11.0,20.0,107.0,,,0.58,0.536,0.41,0.253,17.8,72.7,44.9,65.8,14.7,14.6,10.7,100.0,112.7,103.2,,,10.0,21.0,0.692,5.0,10.0,0.6,9.0,9.0,1.0,3.0,9.0,11.0,14.0,4.0,5.0,2.0,4.0,30.0,28.2,31.0,0.829,0.833,1.0,0.667,20.2,34.8,20.4,79.0,6.1,38.0,100.0,37.5,171.0,117.0,LAL,107,1,0,240.0,240.0,35.0,84.0,0.417,9.0,36.0,0.25,19.0,21.0,0.905,12.0,37.0,49.0,17.0,4.0,3.0,18.0,19.0,98.0,,,0.526,0.47,0.429,0.25,27.3,82.2,55.1,48.6,4.2,6.1,16.2,100.0,103.2,112.7,,,7.0,15.0,1.0,2.0,7.0,0.667,6.0,6.0,1.0,7.0,12.0,19.0,4.0,1.0,1.0,3.0,6.0,19.0,13.5,9.0,1.0,1.0,0.667,1.0,41.4,40.5,41.0,100.0,2.4,6.6,31.8,32.8,205.0,120.0,POR,98,0,2025,2024-12-08,True
240.0,240.0,41.0,86.0,0.477,14.0,33.0,0.424,17.0,18.0,0.944,5.0,31.0,36.0,25.0,5.0,1.0,9.0,18.0,113.0,,,0.602,0.558,0.384,0.209,11.9,75.6,43.4,61.0,5.2,2.0,8.7,100.0,117.0,126.3,,,9.0,19.0,1.0,3.0,7.0,1.0,6.0,6.0,1.0,2.0,7.0,8.0,6.0,2.0,1.0,3.0,4.0,23.0,15.5,11.0,1.25,1.25,1.0,0.545,10.7,29.8,15.9,42.3,4.2,3.4,20.0,56.5,250.0,133.0,CLE,113,0,1,240.0,240.0,41.0,86.0,0.477,16.0,37.0,0.432,24.0,26.0,0.923,10.0,37.0,47.0,27.0,4.0,4.0,12.0,15.0,122.0,,,0.626,0.57,0.43,0.302,24.4,88.1,56.6,65.9,4.1,7.5,11.0,100.0,126.3,117.0,,,10.0,19.0,0.636,5.0,9.0,0.667,9.0,9.0,1.0,3.0,12.0,13.0,7.0,2.0,2.0,2.0,3.0,34.0,29.4,20.0,1.136,0.818,1.0,0.667,13.7,38.1,20.9,33.9,3.1,25.4,50.0,30.5,250.0,123.0,MIA,122,1,2025,2024-12-08,False
240.0,240.0,41.0,86.0,0.477,16.0,37.0,0.432,24.0,26.0,0.923,10.0,37.0,47.0,27.0,4.0,4.0,12.0,15.0,122.0,,,0.626,0.57,0.43,0.302,24.4,88.1,56.6,65.9,4.1,7.5,11.0,100.0,126.3,117.0,,,10.0,19.0,0.636,5.0,9.0,0.667,9.0,9.0,1.0,3.0,12.0,13.0,7.0,2.0,2.0,2.0,3.0,34.0,29.4,20.0,1.136,0.818,1.0,0.667,13.7,38.1,20.9,33.9,3.1,25.4,50.0,30.5,250.0,123.0,MIA,122,1,0,240.0,240.0,41.0,86.0,0.477,14.0,33.0,0.424,17.0,18.0,0.944,5.0,31.0,36.0,25.0,5.0,1.0,9.0,18.0,113.0,,,0.602,0.558,0.384,0.209,11.9,75.6,43.4,61.0,5.2,2.0,8.7,100.0,117.0,126.3,,,9.0,19.0,1.0,3.0,7.0,1.0,6.0,6.0,1.0,2.0,7.0,8.0,6.0,2.0,1.0,3.0,4.0,23.0,15.5,11.0,1.25,1.25,1.0,0.545,10.7,29.8,15.9,42.3,4.2,3.4,20.0,56.5,250.0,133.0,CLE,113,0,2025,2024-12-08,True
240.0,240.0,39.0,83.0,0.47,13.0,28.0,0.464,19.0,22.0,0.864,9.0,30.0,39.0,24.0,7.0,6.0,21.0,24.0,110.0,,,0.593,0.548,0.337,0.265,23.1,68.2,47.0,61.5,7.0,11.5,18.5,100.0,110.4,115.4,,,8.0,21.0,1.0,5.0,8.0,1.0,8.0,9.0,1.0,4.0,7.0,7.0,7.0,4.0,4.0,5.0,6.0,25.0,18.6,2.0,1.25,1.333,0.667,1.667,22.1,41.6,24.2,30.3,5.0,14.4,50.0,30.9,149.0,125.0,PHO,110,0,1,240.0,240.0,42.0,88.0,0.477,12.0,36.0,0.333,19.0,30.0,0.633,14.0,30.0,44.0,17.0,11.0,6.0,13.0,19.0,115.0,,,0.568,0.545,0.409,0.341,31.8,76.9,53.0,40.5,11.0,10.9,11.4,100.0,115.4,110.4,,,8.0,18.0,0.75,4.0,10.0,0.667,6.0,7.0,1.0,9.0,7.0,16.0,4.0,3.0,2.0,4.0,5.0,26.0,23.1,17.0,1.0,1.0,0.833,0.75,32.1,28.3,30.2,24.6,6.5,6.8,26.2,33.6,204.0,119.0,ORL,115,1,2025,2024-12-08,False
240.0,240.0,42.0,88.0,0.477,12.0,36.0,0.333,19.0,30.0,0.633,14.0,30.0,44.0,17.0,11.0,6.0,13.0,19.0,115.0,,,0.568,0.545,0.409,0.341,31.8,76.9,53.0,40.5,11.0,10.9,11.4,100.0,115.4,110.4,,,8.0,18.0,0.75,4.0,10.0,0.667,6.0,7.0,1.0,9.0,7.0,16.0,4.0,3.0,2.0,4.0,5.0,26.0,23.1,17.0,1.0,1.0,0.833,0.75,32.1,28.3,30.2,24.6,6.5,6.8,26.2,33.6,204.0,119.0,ORL,115,1,0,240.0,240.0,39.0,83.0,0.47,13.0,28.0,0.464,19.0,22.0,0.864,9.0,30.0,39.0,24.0,7.0,6.0,21.0,24.0,110.0,,,0.593,0.548,0.337,0.265,23.1,68.2,47.0,61.5,7.0,11.5,18.5,100.0,110.4,115.4,,,8.0,21.0,1.0,5.0,8.0,1.0,8.0,9.0,1.0,4.0,7.0,7.0,7.0,4.0,4.0,5.0,6.0,25.0,18.6,2.0,1.25,1.333,0.667,1.667,22.1,41.6,24.2,30.3,5.0,14.4,50.0,30.9,149.0,125.0,PHO,110,0,2025,2024-12-08,True
240.0,240.0,31.0,80.0,0.388,15.0,42.0,0.357,20.0,21.0,0.952,9.0,29.0,38.0,21.0,6.0,6.0,20.0,17.0,97.0,,,0.543,0.481,0.525,0.263,20.9,76.3,46.9,67.7,6.1,10.7,18.3,100.0,98.1,142.6,,,8.0,14.0,1.0,5.0,8.0,0.75,6.0,6.0,1.0,4.0,10.0,14.0,6.0,4.0,4.0,4.0,4.0,25.0,24.5,1.0,0.868,1.0,1.0,1.0,14.0,39.6,26.0,42.8,5.7,10.7,28.6,28.4,167.0,149.0,UTA,97,0,1,240.0,240.0,57.0,100.0,0.57,22.0,44.0,0.5,5.0,8.0,0.625,9.0,34.0,43.0,39.0,10.0,7.0,8.0,17.0,141.0,,,0.681,0.68,0.44,0.08,23.7,79.1,53.1,68.4,10.1,18.4,7.2,100.0,142.6,98.1,,,10.0,16.0,0.857,6.0,9.0,1.0,2.0,4.0,1.0,3.0,9.0,12.0,9.0,3.0,2.0,2.0,4.0,26.0,25.0,35.0,1.286,1.286,1.0,0.25,15.1,38.8,25.3,33.0,9.2,10.0,40.0,41.2,238.0,111.0,SAC,141,1,2025,2024-12-08,False
240.0,240.0,57.0,100.0,0.57,22.0,44.0,0.5,5.0,8.0,0.625,9.0,34.0,43.0,39.0,10.0,7.0,8.0,17.0,141.0,,,0.681,0.68,0.44,0.08,23.7,79.1,53.1,68.4,10.1,18.4,7.2,100.0,142.6,98.1,,,10.0,16.0,0.857,6.0,9.0,1.0,2.0,4.0,1.0,3.0,9.0,12.0,9.0,3.0,2.0,2.0,4.0,26.0,25.0,35.0,1.286,1.286,1.0,0.25,15.1,38.8,25.3,33.0,9.2,10.0,40.0,41.2,238.0,111.0,SAC,141,1,0,240.0,240.0,31.0,80.0,0.388,15.0,42.0,0.357,20.0,21.0,0.952,9.0,29.0,38.0,21.0,6.0,6.0,20.0,17.0,97.0,,,0.543,0.481,0.525,0.263,20.9,76.3,46.9,67.7,6.1,10.7,18.3,100.0,98.1,142.6,,,8.0,14.0,1.0,5.0,8.0,0.75,6.0,6.0,1.0,4.0,10.0,14.0,6.0,4.0,4.0,4.0,4.0,25.0,24.5,1.0,0.868,1.0,1.0,1.0,14.0,39.6,26.0,42.8,5.7,10.7,28.6,28.4,167.0,149.0,UTA,97,0,2025,2024-12-08,True
240.0,240.0,43.0,99.0,0.434,13.0,38.0,0.342,17.0,21.0,0.81,13.0,30.0,43.0,26.0,9.0,8.0,8.0,21.0,116.0,,,0.536,0.5,0.384,0.212,25.0,65.2,43.9,60.5,9.0,14.8,6.9,100.0,116.1,121.1,,,8.0,20.0,0.583,4.0,10.0,0.6,6.0,7.0,1.0,9.0,6.0,14.0,11.0,2.0,2.0,2.0,4.0,25.0,22.6,5.0,0.708,0.708,0.625,2.0,26.5,22.0,21.7,45.6,11.1,8.9,16.7,29.7,140.0,133.0,NOP,116,0,1,240.0,240.0,42.0,93.0,0.452,12.0,39.0,0.308,25.0,31.0,0.806,16.0,39.0,55.0,27.0,7.0,11.0,13.0,18.0,121.0,,,0.567,0.516,0.419,0.333,34.8,75.0,56.1,64.3,7.0,18.0,10.9,100.0,121.1,116.1,,,9.0,16.0,0.667,3.0,8.0,0.6,5.0,7.0,1.0,8.0,8.0,12.0,10.0,2.0,4.0,4.0,3.0,25.0,20.6,20.0,0.926,0.917,0.857,1.0,68.4,30.3,48.2,54.0,4.5,18.0,22.2,36.8,196.0,123.0,SAS,121,1,2025,2024-12-08,False
240.0,240.0,42.0,93.0,0.452,12.0,39.0,0.308,25.0,31.0,0.806,16.0,39.0,55.0,27.0,7.0,11.0,13.0,18.0,121.0,,,0.567,0.516,0.419,0.333,34.8,75.0,56.1,64.3,7.0,18.0,10.9,100.0,121.1,116.1,,,9.0,16.0,0.667,3.0,8.0,0.6,5.0,7.0,1.0,8.0,8.0,12.0,10.0,2.0,4.0,4.0,3.0,25.0,20.6,20.0,0.926,0.917,0.857,1.0,68.4,30.3,48.2,54.0,4.5,18.0,22.2,36.8,196.0,123.0,SAS,121,1,0,240.0,240.0,43.0,99.0,0.434,13.0,38.0,0.342,17.0,21.0,0.81,13.0,30.0,43.0,26.0,9.0,8.0,8.0,21.0,116.0,,,0.536,0.5,0.384,0.212,25.0,65.2,43.9,60.5,9.0,14.8,6.9,100.0,116.1,121.1,,,8.0,20.0,0.583,4.0,10.0,0.6,6.0,7.0,1.0,9.0,6.0,14.0,11.0,2.0,2.0,2.0,4.0,25.0,22.6,5.0,0.708,0.708,0.625,2.0,26.5,22.0,21.7,45.6,11.1,8.9,16.7,29.7,140.0,133.0,NOP,116,0,2025,2024-12-08,True
240.0,240.0,50.0,96.0,0.521,17.0,43.0,0.395,23.0,29.0,0.793,12.0,34.0,46.0,34.0,12.0,8.0,18.0,20.0,140.0,,,0.644,0.609,0.448,0.302,27.3,63.0,46.9,68.0,10.9,11.8,14.2,100.0,127.6,102.1,,,8.0,15.0,0.75,3.0,11.0,0.6,4.0,4.0,1.0,4.0,7.0,8.0,12.0,2.0,4.0,4.0,3.0,21.0,21.4,29.0,0.875,0.875,1.0,1.333,30.6,26.9,17.7,69.6,8.2,16.8,27.3,40.1,161.0,115.0,MEM,140,0,1,240.0,240.0,43.0,100.0,0.43,6.0,32.0,0.188,20.0,22.0,0.909,20.0,32.0,52.0,20.0,10.0,5.0,21.0,25.0,112.0,,,0.511,0.46,0.32,0.22,37.0,72.7,53.1,46.5,9.1,9.4,16.1,100.0,102.1,127.6,,,9.0,17.0,0.6,2.0,7.0,0.5,4.0,5.0,1.0,7.0,7.0,14.0,7.0,5.0,3.0,3.0,5.0,20.0,18.9,-5.0,0.63,0.6,0.667,0.667,26.5,32.5,29.2,40.2,6.4,11.1,29.1,34.1,137.0,135.0,WAS,112,1,2025,2024-12-08,True
